c Pb de flot max
a 2143 2194 428823 428823
a 2144 2193 818720 11542
a 2144 2194 965625 0
a 2144 2195 608197 525007
a 2145 2194 861411 516667
a 2145 2195 532794 532794
a 2145 2196 717256 717256
a 2146 2195 85455 0
a 2146 2196 401916 275724
a 2146 2197 458181 458181
a 2147 2196 155231 155231
a 2147 2197 198945 198945
a 2147 2198 154937 154937
a 2148 2197 946036 206883
a 2148 2198 4763 4763
a 2148 2199 721276 444997
a 2149 2198 665034 240500
a 2149 2199 280660 193959
a 2149 2200 428947 273061
a 2150 2199 411662 411662
a 2150 2200 304914 304914
a 2150 2201 175329 175329
a 2151 2200 524731 370147
a 2151 2201 474278 474278
a 2151 2152 134752 134752
a 2152 2251 189967 5447
a 2152 2202 718074 0
a 2152 2203 355716 355716
a 2153 2202 940860 940860
a 2153 2203 352420 352420
a 2153 2204 252363 252363
a 2154 2203 369682 369682
a 2154 2204 171139 0
a 2154 2205 734340 138568
a 2155 2204 494231 288358
a 2155 2205 548901 548901
a 2155 2206 783485 700826
a 2156 2205 727838 727838
a 2156 2206 634355 634355
a 2156 2207 185401 185401
a 2157 2206 702371 471084
a 2157 2207 305937 305937
a 2157 2208 900697 391474
a 2158 2207 373659 373659
a 2158 2208 251973 251973
a 2158 2209 905459 364573
a 2159 2208 94935 94935
a 2159 2209 917006 412889
a 2159 2210 186118 150096
a 2160 2209 523881 523881
a 2160 2210 845019 845019
a 2160 2211 7384 7384
a 2161 2210 699209 0
a 2161 2211 369750 206720
a 2161 2212 481661 481661
a 2162 2211 350313 193036
a 2162 2212 76068 76068
a 2162 2213 199734 199734
a 2163 2212 706028 467938
a 2163 2213 16928 16928
a 2163 2214 68505 68505
a 2164 2213 474742 0
a 2164 2214 902961 58846
a 2164 2215 755995 497722
a 2165 2214 209081 209081
a 2165 2215 397191 397191
a 2165 2216 304895 304895
a 2166 2215 508918 0
a 2166 2216 641381 388887
a 2166 2217 455601 455601
a 2167 2216 694318 0
a 2167 2217 343751 0
a 2167 2218 761538 323966
a 2168 2217 111366 0
a 2168 2218 717409 497421
a 2168 2219 13510 13510
a 2169 2218 16824 0
a 2169 2219 812343 217824
a 2169 2220 446867 318555
a 2170 2219 719293 510992
a 2170 2220 852576 768732
a 2170 2221 291885 291885
a 2171 2220 243028 243028
a 2171 2221 68136 68136
a 2171 2222 177986 177986
a 2172 2221 241040 30330
a 2172 2222 418448 403179
a 2172 2223 254054 254054
a 2173 2222 957126 355542
a 2173 2223 640827 640827
a 2173 2224 787333 504918
a 2174 2223 25630 25630
a 2174 2224 115569 0
a 2174 2225 690293 229057
a 2175 2224 781625 298887
a 2175 2225 841001 58757
a 2175 2226 603836 603836
a 2176 2225 602871 602871
a 2176 2226 349918 349918
a 2176 2227 245216 245216
a 2177 2226 574824 574824
a 2177 2227 44235 0
a 2177 2228 105318 15984
a 2178 2227 336361 125265
a 2178 2228 671952 0
a 2178 2229 822726 658531
a 2179 2228 866222 443831
a 2179 2229 688775 688775
a 2179 2230 151421 3526
a 2180 2229 313088 313088
a 2180 2230 924420 863832
a 2180 2231 3996 3996
a 2181 2230 121324 72158
a 2181 2231 167447 167447
a 2181 2232 588483 588483
a 2182 2231 299310 0
a 2182 2232 924839 0
a 2182 2233 523283 352129
a 2183 2232 69715 69715
a 2183 2233 881964 881964
a 2183 2234 164109 164109
a 2184 2233 857047 47023
a 2184 2234 423945 87867
a 2184 2235 279677 279677
a 2185 2234 63691 63691
a 2185 2235 205569 205569
a 2185 2236 120678 120678
a 2186 2235 667526 0
a 2186 2236 324792 0
a 2186 2237 986947 932267
a 2187 2236 429093 0
a 2187 2237 899615 398472
a 2187 2238 547534 547534
a 2188 2237 534410 0
a 2188 2238 235975 104957
a 2188 2239 219485 219485
a 2189 2238 357136 357136
a 2189 2239 618548 618548
a 2189 2240 908260 289401
a 2190 2239 24908 24908
a 2190 2240 447987 447987
a 2190 2241 349031 349031
a 2191 2240 545255 0
a 2191 2241 569310 0
a 2191 2242 516477 295612
a 2192 2241 133737 0
a 2192 2242 384971 0
a 2192 2243 957667 931888
a 2193 2242 657019 0
a 2193 2243 971037 303102
a 2193 2244 839630 839630
a 2194 2243 337480 337480
a 2194 2244 344435 344435
a 2194 2245 263575 263575
a 2195 2244 617156 40336
a 2195 2245 408126 31970
a 2195 2246 985495 985495
a 2196 2245 254185 245922
a 2196 2246 592003 592003
a 2196 2247 310286 310286
a 2197 2246 241132 116661
a 2197 2247 21096 21096
a 2197 2248 726252 726252
a 2198 2247 788665 0
a 2198 2248 555505 0
a 2198 2249 478578 400200
a 2199 2248 524501 524501
a 2199 2249 428992 428992
a 2199 2250 97125 97125
a 2200 2249 432760 432760
a 2200 2250 453899 453899
a 2200 2251 61463 61463
a 2201 2250 298142 86838
a 2201 2251 515505 515505
a 2201 2202 630773 571448
a 2202 2301 330971 330971
a 2202 2252 649242 649242
a 2202 2253 532095 532095
a 2203 2252 288637 235722
a 2203 2253 822612 822612
a 2203 2254 19484 19484
a 2204 2253 128267 128267
a 2204 2254 160091 160091
a 2204 2255 363918 252363
a 2205 2254 908193 908193
a 2205 2255 777247 112104
a 2205 2256 772043 395010
a 2206 2255 893687 378084
a 2206 2256 547783 547783
a 2206 2257 880398 880398
a 2207 2256 720325 480096
a 2207 2257 305266 199500
a 2207 2258 901493 185401
a 2208 2257 446576 346908
a 2208 2258 610282 271546
a 2208 2259 973349 119928
a 2209 2258 925154 764219
a 2209 2259 134783 134783
a 2209 2260 402341 402341
a 2210 2259 538630 538630
a 2210 2260 83894 83894
a 2210 2261 372591 372591
a 2211 2260 600093 0
a 2211 2261 382036 170182
a 2211 2262 888096 236958
a 2212 2261 747217 297409
a 2212 2262 713006 674569
a 2212 2263 53689 53689
a 2213 2262 795663 0
a 2213 2263 1642 0
a 2213 2264 876300 216662
a 2214 2263 815146 58846
a 2214 2264 646260 241195
a 2214 2265 36391 36391
a 2215 2264 179064 10472
a 2215 2265 554452 554452
a 2215 2266 329989 329989
a 2216 2265 467458 0
a 2216 2266 964491 0
a 2216 2267 877771 693782
a 2217 2266 347855 0
a 2217 2267 201167 0
a 2217 2268 699389 455601
a 2218 2267 765699 0
a 2218 2268 647742 511717
a 2218 2269 309670 309670
a 2219 2268 739048 0
a 2219 2269 89247 0
a 2219 2270 960804 742326
a 2220 2269 657740 657740
a 2220 2270 627877 627877
a 2220 2271 44698 44698
a 2221 2270 30330 30330
a 2221 2271 744321 0
a 2221 2272 943085 360021
a 2222 2271 434777 272728
a 2222 2272 491537 491537
a 2222 2273 172442 172442
a 2223 2272 488465 459229
a 2223 2273 287199 287199
a 2223 2274 174083 174083
a 2224 2273 364765 364765
a 2224 2274 102345 102345
a 2224 2275 336695 336695
a 2225 2274 401155 210457
a 2225 2275 797760 589856
a 2225 2276 407498 90372
a 2226 2275 731143 565337
a 2226 2276 781569 432982
a 2226 2277 888340 530259
a 2227 2276 125265 125265
a 2227 2277 645776 155710
a 2227 2278 89506 89506
a 2228 2277 824653 0
a 2228 2278 411474 411474
a 2228 2279 253600 48341
a 2229 2278 650675 650675
a 2229 2279 666873 666873
a 2229 2280 342846 342846
a 2230 2279 127830 127830
a 2230 2280 324612 324612
a 2230 2281 487074 487074
a 2231 2280 688879 0
a 2231 2281 354942 0
a 2231 2282 231394 171443
a 2232 2281 631963 112846
a 2232 2282 306070 306070
a 2232 2283 239282 239282
a 2233 2282 320756 0
a 2233 2283 794535 754635
a 2233 2284 526481 526481
a 2234 2283 11191 11191
a 2234 2284 159299 159299
a 2234 2285 145177 145177
a 2235 2284 347885 0
a 2235 2285 76805 0
a 2235 2286 942936 485246
a 2236 2285 755382 0
a 2236 2286 807947 0
a 2236 2287 240856 120678
a 2237 2286 160074 0
a 2237 2287 449563 444108
a 2237 2288 886631 886631
a 2238 2287 249579 0
a 2238 2288 790568 711522
a 2238 2289 298105 298105
a 2239 2288 503178 0
a 2239 2289 957594 0
a 2239 2290 964977 862941
a 2240 2289 362376 362376
a 2240 2290 85423 85423
a 2240 2291 289589 289589
a 2241 2290 849449 0
a 2241 2291 290654 188149
a 2241 2292 160882 160882
a 2242 2291 597195 0
a 2242 2292 438968 0
a 2242 2293 466951 295612
a 2243 2292 836476 450087
a 2243 2293 759724 344546
a 2243 2294 777837 777837
a 2244 2293 879308 0
a 2244 2294 770914 770914
a 2244 2295 453487 453487
a 2245 2294 24484 24484
a 2245 2295 635150 7486
a 2245 2296 530291 509497
a 2246 2295 483771 285096
a 2246 2296 906883 554474
a 2246 2297 854589 854589
a 2247 2296 724627 0
a 2247 2297 66956 27230
a 2247 2298 304152 304152
a 2248 2297 611257 323147
a 2248 2298 316535 316535
a 2248 2299 611071 611071
a 2249 2298 909361 543567
a 2249 2299 819712 149721
a 2249 2300 568664 568664
a 2250 2299 390690 285337
a 2250 2300 182087 182087
a 2250 2301 170438 170438
a 2251 2300 196630 90702
a 2251 2301 547888 30622
a 2251 2252 461091 461091
a 2252 2351 873863 0
a 2252 2302 661434 445996
a 2252 2303 900059 900059
a 2253 2302 857165 808931
a 2253 2303 497909 497909
a 2253 2304 176134 176134
a 2254 2303 635002 263026
a 2254 2304 377217 377217
a 2254 2305 947047 447525
a 2255 2304 88488 88488
a 2255 2305 401700 401700
a 2255 2306 582196 252363
a 2256 2305 618779 618779
a 2256 2306 401823 315032
a 2256 2307 489078 489078
a 2257 2306 989719 744323
a 2257 2307 126449 126449
a 2257 2308 556034 556034
a 2258 2307 293870 293870
a 2258 2308 737705 538376
a 2258 2309 388920 388920
a 2259 2308 421292 421292
a 2259 2309 163418 163418
a 2259 2310 208631 208631
a 2260 2309 989955 0
a 2260 2310 554107 11257
a 2260 2311 907070 474978
a 2261 2310 676745 0
a 2261 2311 267088 0
a 2261 2312 971309 840182
a 2262 2311 137835 137835
a 2262 2312 140950 140950
a 2262 2313 632742 632742
a 2263 2312 554245 0
a 2263 2313 514466 0
a 2263 2314 647002 112535
a 2264 2313 730378 294644
a 2264 2314 149467 149467
a 2264 2315 24218 24218
a 2265 2314 193776 0
a 2265 2315 754307 0
a 2265 2316 942270 590843
a 2266 2315 292323 0
a 2266 2316 889437 0
a 2266 2317 860444 329989
a 2267 2316 297753 0
a 2267 2317 879155 0
a 2267 2318 986892 693782
a 2268 2317 853786 0
a 2268 2318 689377 242722
a 2268 2319 724596 724596
a 2269 2318 242705 75165
a 2269 2319 110668 110668
a 2269 2320 888013 781577
a 2270 2319 967687 967687
a 2270 2320 616975 0
a 2270 2321 958471 432846
a 2271 2320 391108 106762
a 2271 2321 293719 165966
a 2271 2322 741910 44698
a 2272 2321 878768 184196
a 2272 2322 947905 727380
a 2272 2323 399211 399211
a 2273 2322 511509 0
a 2273 2323 18502 0
a 2273 2324 913677 824406
a 2274 2323 158511 158511
a 2274 2324 265231 265231
a 2274 2325 63143 63143
a 2275 2324 699080 699080
a 2275 2325 459007 459007
a 2275 2326 333801 333801
a 2276 2325 157701 157701
a 2276 2326 267681 267681
a 2276 2327 223237 223237
a 2277 2326 18144 18144
a 2277 2327 565433 565433
a 2277 2328 102392 102392
a 2278 2327 521387 18636
a 2278 2328 419218 341251
a 2278 2329 791768 791768
a 2279 2328 245983 245983
a 2279 2329 178274 178274
a 2279 2330 418787 418787
a 2280 2329 650347 0
a 2280 2330 662313 631697
a 2280 2331 35761 35761
a 2281 2330 125170 0
a 2281 2331 569772 1785
a 2281 2332 845831 598135
a 2282 2331 867079 0
a 2282 2332 448540 0
a 2282 2333 793736 477513
a 2283 2332 266290 0
a 2283 2333 960048 192871
a 2283 2334 812237 812237
a 2284 2333 179966 0
a 2284 2334 634910 91961
a 2284 2335 593819 593819
a 2285 2334 759460 0
a 2285 2335 850342 92352
a 2285 2336 52825 52825
a 2286 2335 93261 0
a 2286 2336 524394 164740
a 2286 2337 320506 320506
a 2287 2336 832849 0
a 2287 2337 58890 0
a 2287 2338 885938 564786
a 2288 2337 935240 196369
a 2288 2338 580276 580276
a 2288 2339 821508 821508
a 2289 2338 243359 0
a 2289 2339 342610 144348
a 2289 2340 516133 516133
a 2290 2339 178498 0
a 2290 2340 992957 253567
a 2290 2341 694797 694797
a 2291 2340 214258 95043
a 2291 2341 118126 118126
a 2291 2342 264569 264569
a 2292 2341 576441 234831
a 2292 2342 501556 0
a 2292 2343 713108 376138
a 2293 2342 370176 166454
a 2293 2343 284197 284197
a 2293 2344 189507 189507
a 2294 2343 698764 0
a 2294 2344 980514 748818
a 2294 2345 824417 824417
a 2295 2344 292582 292582
a 2295 2345 739974 262377
a 2295 2346 191110 191110
a 2296 2345 861759 482530
a 2296 2346 349586 349586
a 2296 2347 231855 231855
a 2297 2346 698616 215436
a 2297 2347 698786 698786
a 2297 2348 290744 290744
a 2298 2347 100905 63540
a 2298 2348 634026 634026
a 2298 2349 871020 466688
a 2299 2348 438764 438764
a 2299 2349 393736 393736
a 2299 2350 213629 213629
a 2300 2349 471249 0
a 2300 2350 572233 174143
a 2300 2351 722937 667310
a 2301 2350 166045 166045
a 2301 2351 302843 8572
a 2301 2302 357414 357414
a 2302 2401 430613 73180
a 2302 2352 879283 680191
a 2302 2353 858970 858970
a 2303 2352 660072 469671
a 2303 2353 765810 531805
a 2303 2354 659518 659518
a 2304 2353 849579 0
a 2304 2354 980925 377217
a 2304 2355 640032 264622
a 2305 2354 190347 190347
a 2305 2355 789858 656765
a 2305 2356 896357 620892
a 2306 2355 381456 381456
a 2306 2356 167968 167968
a 2306 2357 762294 762294
a 2307 2356 613310 195567
a 2307 2357 866583 252751
a 2307 2358 461079 461079
a 2308 2357 420406 420406
a 2308 2358 483840 483840
a 2308 2359 611456 611456
a 2309 2358 807777 108191
a 2309 2359 438955 438955
a 2309 2360 5192 5192
a 2310 2359 21405 0
a 2310 2360 910203 126112
a 2310 2361 93776 93776
a 2311 2360 260694 260694
a 2311 2361 76248 76248
a 2311 2362 396618 275871
a 2312 2361 618107 314654
a 2312 2362 23212 0
a 2312 2363 792252 666478
a 2313 2362 993428 169689
a 2313 2363 683284 683284
a 2313 2364 74413 74413
a 2314 2363 652946 0
a 2314 2364 532862 206665
a 2314 2365 55337 55337
a 2315 2364 292977 0
a 2315 2365 723208 0
a 2315 2366 845195 24218
a 2316 2365 705685 0
a 2316 2366 621015 577681
a 2316 2367 13162 13162
a 2317 2366 467978 0
a 2317 2367 750676 0
a 2317 2368 396097 329989
a 2318 2367 929056 0
a 2318 2368 171081 131733
a 2318 2369 879936 879936
a 2319 2368 540512 208268
a 2319 2369 978857 759441
a 2319 2370 835242 835242
a 2320 2369 62055 62055
a 2320 2370 516614 516614
a 2320 2371 745445 309670
a 2321 2370 155830 155830
a 2321 2371 293659 108552
a 2321 2372 821692 518626
a 2322 2371 68800 28984
a 2322 2372 911765 381839
a 2322 2373 361255 361255
a 2323 2372 861051 91639
a 2323 2373 421545 421545
a 2323 2374 44538 44538
a 2324 2373 935464 620476
a 2324 2374 590842 590842
a 2324 2375 577399 577399
a 2325 2374 507152 0
a 2325 2375 400170 0
a 2325 2376 816958 679851
a 2326 2375 352346 0
a 2326 2376 105854 0
a 2326 2377 954324 619626
a 2327 2376 881860 0
a 2327 2377 573831 102306
a 2327 2378 705000 705000
a 2328 2377 277956 277956
a 2328 2378 19238 19238
a 2328 2379 392432 392432
a 2329 2378 674243 39004
a 2329 2379 559749 559749
a 2329 2380 371289 371289
a 2330 2379 509484 24427
a 2330 2380 621803 621803
a 2330 2381 404254 404254
a 2331 2380 771280 0
a 2331 2381 777633 0
a 2331 2382 697912 37546
a 2332 2381 109323 109323
a 2332 2382 362784 362784
a 2332 2383 126028 126028
a 2333 2382 470578 382626
a 2333 2383 223834 223834
a 2333 2384 63924 63924
a 2334 2383 515115 0
a 2334 2384 675649 249433
a 2334 2385 654765 654765
a 2335 2384 608866 448436
a 2335 2385 182801 182801
a 2335 2386 54934 54934
a 2336 2385 942175 5280
a 2336 2386 51498 51498
a 2336 2387 160787 160787
a 2337 2386 896499 0
a 2337 2387 933357 265906
a 2337 2388 250969 250969
a 2338 2387 601498 257256
a 2338 2388 727664 727664
a 2338 2389 270207 160142
a 2339 2388 510281 217643
a 2339 2389 401906 401906
a 2339 2390 346307 346307
a 2340 2389 397921 0
a 2340 2390 427742 213703
a 2340 2391 968110 651040
a 2341 2390 802174 586639
a 2341 2391 199021 199021
a 2341 2392 262094 262094
a 2342 2391 16437 0
a 2342 2392 308344 289794
a 2342 2393 141229 141229
a 2343 2392 658817 0
a 2343 2393 295273 295273
a 2343 2394 365062 365062
a 2344 2393 722740 335094
a 2344 2394 810387 338750
a 2344 2395 557063 557063
a 2345 2394 377505 377505
a 2345 2395 935604 935604
a 2345 2396 256215 256215
a 2346 2395 948790 0
a 2346 2396 877779 448420
a 2346 2397 307712 307712
a 2347 2396 625929 0
a 2347 2397 774277 236760
a 2347 2398 757421 757421
a 2348 2397 876897 634026
a 2348 2398 892126 244424
a 2348 2399 485084 485084
a 2349 2398 663455 54676
a 2349 2399 402406 402406
a 2349 2400 403342 403342
a 2350 2399 9762 0
a 2350 2400 800327 206382
a 2350 2401 347435 347435
a 2351 2400 494223 494223
a 2351 2401 118852 118852
a 2351 2352 62807 62807
a 2352 2451 272668 272668
a 2352 2402 135289 135289
a 2352 2403 887502 804712
a 2353 2402 413896 413896
a 2353 2403 794105 794105
a 2353 2404 182774 182774
a 2354 2403 295309 0
a 2354 2404 516844 233921
a 2354 2405 993161 993161
a 2355 2404 368723 368723
a 2355 2405 410700 410700
a 2355 2406 928764 523420
a 2356 2405 624937 624937
a 2356 2406 359490 359490
a 2356 2407 322894 0
a 2357 2406 449001 449001
a 2357 2407 985418 889280
a 2357 2408 97170 97170
a 2358 2407 722773 0
a 2358 2408 378666 232037
a 2358 2409 989295 821073
a 2359 2408 207856 100237
a 2359 2409 42121 42121
a 2359 2410 908053 908053
a 2360 2409 127549 0
a 2360 2410 568234 0
a 2360 2411 708379 391998
a 2361 2410 991335 0
a 2361 2411 578808 432710
a 2361 2412 827230 51968
a 2362 2411 54142 54142
a 2362 2412 851475 285736
a 2362 2413 478870 105682
a 2363 2412 941643 666478
a 2363 2413 781722 410310
a 2363 2414 272974 272974
a 2364 2413 640769 0
a 2364 2414 593382 0
a 2364 2415 306170 281078
a 2365 2414 150281 0
a 2365 2415 962105 0
a 2365 2416 716869 55337
a 2366 2415 595396 0
a 2366 2416 103393 9189
a 2366 2417 592710 592710
a 2367 2416 918290 0
a 2367 2417 552393 0
a 2367 2418 578127 13162
a 2368 2417 15459 8268
a 2368 2418 275165 275165
a 2368 2419 956793 386557
a 2369 2418 521106 521106
a 2369 2419 999373 665061
a 2369 2420 515265 515265
a 2370 2419 429158 264563
a 2370 2420 643273 643273
a 2370 2421 599850 599850
a 2371 2420 137536 137536
a 2371 2421 634608 131013
a 2371 2422 178657 178657
a 2372 2421 481117 240520
a 2372 2422 205101 205101
a 2372 2423 546483 546483
a 2373 2422 959987 0
a 2373 2423 663095 558720
a 2373 2424 844556 844556
a 2374 2423 749312 0
a 2374 2424 303863 197443
a 2374 2425 437937 437937
a 2375 2424 55481 0
a 2375 2425 454143 121570
a 2375 2426 916393 455829
a 2376 2425 288702 149612
a 2376 2426 565891 510453
a 2376 2427 19786 19786
a 2377 2426 881411 427178
a 2377 2427 484180 484180
a 2377 2428 88530 88530
a 2378 2427 459538 383557
a 2378 2428 15990 15990
a 2378 2429 363695 363695
a 2379 2428 932682 597939
a 2379 2429 537095 265020
a 2379 2430 879419 113649
a 2380 2429 964298 471445
a 2380 2430 482604 482604
a 2380 2431 39043 39043
a 2381 2430 564147 0
a 2381 2431 136491 0
a 2381 2432 673650 513577
a 2382 2431 259155 0
a 2382 2432 617608 387854
a 2382 2433 395102 395102
a 2383 2432 805637 197719
a 2383 2433 93946 93946
a 2383 2434 58197 58197
a 2384 2433 650192 0
a 2384 2434 843257 0
a 2384 2435 878411 761793
a 2385 2434 604480 0
a 2385 2435 415090 0
a 2385 2436 848906 842846
a 2386 2435 520873 0
a 2386 2436 703791 0
a 2386 2437 414796 106432
a 2387 2436 540658 0
a 2387 2437 585201 268622
a 2387 2438 415327 415327
a 2388 2437 629187 203870
a 2388 2438 561090 561090
a 2388 2439 431316 431316
a 2389 2438 509233 509233
a 2389 2439 10123 10123
a 2389 2440 484763 42692
a 2390 2439 905003 434715
a 2390 2440 974420 0
a 2390 2441 967366 711934
a 2391 2440 944046 691286
a 2391 2441 54918 54918
a 2391 2442 103857 103857
a 2392 2441 134047 0
a 2392 2442 314072 314072
a 2392 2443 237816 237816
a 2393 2442 529149 320127
a 2393 2443 119708 119708
a 2393 2444 331761 331761
a 2394 2443 103697 103697
a 2394 2444 286251 286251
a 2394 2445 691369 691369
a 2395 2444 982107 495478
a 2395 2445 890731 890731
a 2395 2446 106458 106458
a 2396 2445 347364 0
a 2396 2446 411603 198760
a 2396 2447 810248 505875
a 2397 2446 762159 357761
a 2397 2447 468612 468612
a 2397 2448 911801 352125
a 2398 2447 177485 177485
a 2398 2448 614150 406146
a 2398 2449 472890 472890
a 2399 2448 125153 0
a 2399 2449 123383 0
a 2399 2450 999365 887490
a 2400 2449 609915 0
a 2400 2450 544737 130163
a 2400 2451 973784 973784
a 2401 2450 577280 0
a 2401 2451 5134 0
a 2401 2402 545054 539467
a 2402 2501 197488 90346
a 2402 2452 139181 139181
a 2402 2453 859125 859125
a 2403 2452 435303 435303
a 2403 2453 184681 184681
a 2403 2454 978833 978833
a 2404 2453 283415 0
a 2404 2454 804729 3983
a 2404 2455 781435 781435
a 2405 2454 974784 569798
a 2405 2455 786835 786835
a 2405 2456 672165 672165
a 2406 2455 81241 81241
a 2406 2456 650551 650551
a 2406 2457 600119 600119
a 2407 2456 407841 407841
a 2407 2457 412709 412709
a 2407 2458 68730 68730
a 2408 2457 319641 0
a 2408 2458 106546 0
a 2408 2459 682880 429444
a 2409 2458 308882 308882
a 2409 2459 231698 231698
a 2409 2460 322614 322614
a 2410 2459 308246 0
a 2410 2460 841612 524351
a 2410 2461 383702 383702
a 2411 2460 798382 0
a 2411 2461 935243 490014
a 2411 2462 388836 388836
a 2412 2461 343435 343435
a 2412 2462 132731 132731
a 2412 2463 528016 528016
a 2413 2462 202559 202559
a 2413 2463 84385 84385
a 2413 2464 229048 229048
a 2414 2463 697743 0
a 2414 2464 367800 239198
a 2414 2465 33776 33776
a 2415 2464 479178 0
a 2415 2465 342583 0
a 2415 2466 336962 281078
a 2416 2465 667694 0
a 2416 2466 940175 0
a 2416 2467 987512 64526
a 2417 2466 267813 0
a 2417 2467 348015 0
a 2417 2468 916573 600978
a 2418 2467 852894 602308
a 2418 2468 184007 184007
a 2418 2469 23118 23118
a 2419 2468 52125 52125
a 2419 2469 492889 492889
a 2419 2470 771167 771167
a 2420 2469 891090 365810
a 2420 2470 317486 317486
a 2420 2471 612778 612778
a 2421 2470 274792 274792
a 2421 2471 632219 632219
a 2421 2472 64372 64372
a 2422 2471 663627 0
a 2422 2472 492005 186656
a 2422 2473 197102 197102
a 2423 2472 707994 96448
a 2423 2473 210916 210916
a 2423 2474 797839 797839
a 2424 2473 453393 451351
a 2424 2474 425010 425010
a 2424 2475 165638 165638
a 2425 2474 487168 0
a 2425 2475 904187 684547
a 2425 2476 24572 24572
a 2426 2475 340481 340481
a 2426 2476 88233 88233
a 2426 2477 964746 964746
a 2427 2476 327993 0
a 2427 2477 872397 58410
a 2427 2478 829113 829113
a 2428 2477 760917 447698
a 2428 2478 241642 241642
a 2428 2479 13119 13119
a 2429 2478 784034 784034
a 2429 2479 293767 293767
a 2429 2480 22359 22359
a 2430 2479 71552 71552
a 2430 2480 184856 184856
a 2430 2481 339845 339845
a 2431 2480 684329 0
a 2431 2481 975999 0
a 2431 2482 488415 39043
a 2432 2481 265052 0
a 2432 2482 155977 118730
a 2432 2483 980420 980420
a 2433 2482 978506 0
a 2433 2483 380322 297713
a 2433 2484 191335 191335
a 2434 2483 776344 0
a 2434 2484 833714 0
a 2434 2485 132696 58197
a 2435 2484 941981 0
a 2435 2485 837233 724910
a 2435 2486 36883 36883
a 2436 2485 966552 23665
a 2436 2486 177714 177714
a 2436 2487 641467 641467
a 2437 2486 931297 43003
a 2437 2487 22058 22058
a 2437 2488 513863 513863
a 2438 2487 760409 0
a 2438 2488 782974 730146
a 2438 2489 755504 755504
a 2439 2488 289880 227173
a 2439 2489 83359 83359
a 2439 2490 565622 565622
a 2440 2489 312238 312238
a 2440 2490 154910 154910
a 2440 2491 266830 266830
a 2441 2490 168434 168434
a 2441 2491 355590 355590
a 2441 2492 242828 242828
a 2442 2491 656849 0
a 2442 2492 620641 0
a 2442 2493 915157 738056
a 2443 2492 153620 0
a 2443 2493 599146 165743
a 2443 2494 295478 295478
a 2444 2493 861306 0
a 2444 2494 891841 467946
a 2444 2495 645544 645544
a 2445 2494 994001 265503
a 2445 2495 833821 833821
a 2445 2496 482776 482776
a 2446 2495 547235 0
a 2446 2496 800372 486138
a 2446 2497 176841 176841
a 2447 2496 188701 188701
a 2447 2497 248021 248021
a 2447 2498 715250 715250
a 2448 2497 218915 218915
a 2448 2498 524781 524781
a 2448 2499 14575 14575
a 2449 2498 490771 0
a 2449 2499 814660 374957
a 2449 2500 97933 97933
a 2450 2499 56392 0
a 2450 2500 643250 248459
a 2450 2501 769194 769194
a 2451 2500 839573 0
a 2451 2501 811683 605317
a 2451 2452 641135 641135
a 2452 2502 3000000 1215619
a 2453 2502 3000000 1043806
a 2454 2502 3000000 1552614
a 2455 2502 3000000 1649511
a 2456 2502 3000000 1730557
a 2457 2502 3000000 1012828
a 2458 2502 3000000 377612
a 2459 2502 3000000 661142
a 2460 2502 3000000 846965
a 2461 2502 3000000 1217151
a 2462 2502 3000000 724126
a 2463 2502 3000000 612401
a 2464 2502 3000000 468246
a 2465 2502 3000000 33776
a 2466 2502 3000000 281078
a 2467 2502 3000000 666834
a 2468 2502 3000000 837110
a 2469 2502 3000000 881817
a 2470 2502 3000000 1363445
a 2471 2502 3000000 1244997
a 2472 2502 3000000 347476
a 2473 2502 3000000 859369
a 2474 2502 3000000 1222849
a 2475 2502 3000000 1190666
a 2476 2502 3000000 112805
a 2477 2502 3000000 1470854
a 2478 2502 3000000 1854789
a 2479 2502 3000000 378438
a 2480 2502 3000000 207215
a 2481 2502 3000000 339845
a 2482 2502 3000000 157773
a 2483 2502 3000000 1278133
a 2484 2502 3000000 191335
a 2485 2502 3000000 806772
a 2486 2502 3000000 257600
a 2487 2502 3000000 663525
a 2488 2502 3000000 1471182
a 2489 2502 3000000 1151101
a 2490 2502 3000000 888966
a 2491 2502 3000000 622420
a 2492 2502 3000000 242828
a 2493 2502 3000000 903799
a 2494 2502 3000000 1028927
a 2495 2502 3000000 1479365
a 2496 2502 3000000 1157615
a 2497 2502 3000000 643777
a 2498 2502 3000000 1240031
a 2499 2502 3000000 389532
a 2500 2502 3000000 346392
a 2501 2502 3000000 1464857
c flot maximum
s 42791871
